Datetime,Close,High,Low,Open,Volume
2025-02-24 15:08:00+00:00,521.6500244,521.8400269,520.5,520.5200195,347999
2025-02-24 15:09:00+00:00,521.7700195,522.2700195,521.5900269,521.710022,216017
2025-02-24 15:10:00+00:00,522.5800171,522.6599731,521.7550049,521.7700195,202843
2025-02-24 15:11:00+00:00,522.460022,522.7786865,522.2800293,522.5250244,133027
2025-02-24 15:12:00+00:00,522.8499146,522.9050293,522.4050293,522.4050293,149154
2025-02-24 15:13:00+00:00,523.1699219,523.2700195,522.5700073,522.8649902,121052
2025-02-24 15:14:00+00:00,523.4799805,523.6575928,523.2299805,523.2299805,176080
2025-02-24 15:15:00+00:00,523.4691162,523.6599731,523.1199951,523.4400024,154608
2025-02-24 15:16:00+00:00,523.6154785,523.6500244,523.343689,523.4299927,112267
2025-02-24 15:17:00+00:00,523.1799927,523.789978,523.1699829,523.6300049,122525
2025-02-24 15:18:00+00:00,522.8800049,523.2550049,522.789978,523.1699829,270282
2025-02-24 15:19:00+00:00,522.4249878,522.5300293,522.1599731,522.4000244,126345
2025-02-24 15:20:00+00:00,522.5949707,523.0100098,522.3300171,522.4000244,93020
2025-02-24 15:21:00+00:00,522.6099854,522.9849854,522.4500122,522.6500244,82247
2025-02-24 15:22:00+00:00,522.7299805,522.7849731,522.3900146,522.6300049,70849
2025-02-24 15:23:00+00:00,522.8400269,523.2462158,522.6049805,522.8099976,109815
2025-02-24 15:24:00+00:00,523.1290894,523.1699829,522.6536865,522.8900146,51844
2025-02-24 15:25:00+00:00,522.9099731,523.1500244,522.6199951,523.1199951,46966
2025-02-24 15:26:00+00:00,522.4199829,522.9799194,522.3200073,522.8200073,91933
2025-02-24 15:27:00+00:00,522.1550293,522.460022,521.9924927,522.4299927,112454
2025-02-24 15:28:00+00:00,521.9899902,522.15979,521.8200073,522.1300049,196489
2025-02-24 15:29:00+00:00,521.8900146,522.2000122,521.7199707,521.9899902,146120
2025-02-24 15:30:00+00:00,522.164978,522.3699951,521.7299805,521.8400269,165199
2025-02-24 15:31:00+00:00,522.0700073,522.2800293,521.7999878,522.1900024,86812
2025-02-24 15:32:00+00:00,522.2700195,522.3950195,521.9500122,522.0499878,47614
2025-02-24 15:33:00+00:00,521.7600098,522.4199829,521.7600098,522.2399902,152973
2025-02-24 15:34:00+00:00,521.7800293,521.9899902,521.7000122,521.75,96930
2025-02-24 15:35:00+00:00,522.1500244,522.2299805,521.8099976,521.8099976,67729
2025-02-24 15:36:00+00:00,521.3347778,522.0449829,521.3099976,522.0100098,136999
2025-02-24 15:37:00+00:00,521.6900024,521.8699951,521.25,521.2800293,72475
2025-02-24 15:38:00+00:00,521.6799927,522.0650024,521.5200195,521.6500244,123498
2025-02-24 15:39:00+00:00,521.8270874,521.8300171,521.4699707,521.6900024,56644
2025-02-24 15:40:00+00:00,522.1500244,522.1500244,521.7399902,521.8400269,54083
2025-02-24 15:41:00+00:00,521.8200073,522.2984009,521.6500244,522.2000122,252299
2025-02-24 15:42:00+00:00,521.5449829,521.8400269,521.4500122,521.7999878,52069
2025-02-24 15:43:00+00:00,521.2531128,521.7000122,521.1900024,521.539978,66740
2025-02-24 15:44:00+00:00,521.2000122,521.4699707,521.2000122,521.2700195,50735
2025-02-24 15:45:00+00:00,521.25,521.6500244,521.1950073,521.1950073,90035
2025-02-24 15:46:00+00:00,520.8200073,521.3200073,520.7299805,521.2550049,98581
2025-02-24 15:47:00+00:00,520.75,520.9899902,520.5,520.8300171,187373
2025-02-24 15:48:00+00:00,521.0599976,521.2000122,520.710022,520.789978,118822
2025-02-24 15:49:00+00:00,521.2800293,521.3300171,520.9899902,521.0599976,73763
2025-02-24 15:50:00+00:00,521.2999878,521.5349731,521.1298828,521.2600098,119090
2025-02-24 15:51:00+00:00,521.1387939,521.4099731,521.039978,521.2700195,197544
2025-02-24 15:52:00+00:00,520.6699829,521.0900269,520.5,521.0599976,103583
2025-02-24 15:53:00+00:00,520.8800049,521,520.6900024,520.7199707,106605
2025-02-24 15:54:00+00:00,520.789978,521.0700073,520.789978,520.9500122,84094
2025-02-24 15:55:00+00:00,520.539978,520.9299927,520.5300293,520.8499756,92360
2025-02-24 15:56:00+00:00,520.6450195,520.710022,520.3800049,520.5449829,169714
2025-02-24 15:57:00+00:00,520.7000122,520.8099976,520.5894165,520.6400146,94508
2025-02-24 15:58:00+00:00,521.1099854,521.2000122,520.6699829,520.7199707,127046
2025-02-24 15:59:00+00:00,521.5499878,521.7600098,521.0100098,521.0800171,165504
2025-02-24 16:00:00+00:00,521.7409058,521.7600098,521.1799927,521.2800293,102842
2025-02-24 16:01:00+00:00,521.5599976,521.9199829,521.539978,521.789978,68344
2025-02-24 16:02:00+00:00,521.6599121,521.7600098,521.4000244,521.5900269,105751
2025-02-24 16:03:00+00:00,521.9400024,522,521.4450073,521.6300049,78963
2025-02-24 16:04:00+00:00,521.789978,521.9799805,521.6799927,521.9500122,90790
2025-02-24 16:05:00+00:00,522,522.0700073,521.7700195,521.7700195,62093
2025-02-24 16:06:00+00:00,522.2550049,522.3900146,521.9299927,521.9799805,90031
2025-02-24 16:07:00+00:00,522.5200195,522.539978,522.2700195,522.289978,91717
2025-02-24 16:08:00+00:00,522.3699951,522.5999756,522.0499878,522.5499878,58506
2025-02-24 16:09:00+00:00,522.0900879,522.3499756,522.0499878,522.3200073,118422
2025-02-24 16:10:00+00:00,522.0800171,522.2999268,522.0100098,522.1599121,43713
2025-02-24 16:11:00+00:00,522.3099976,522.3599854,521.9799805,522.0700073,50289
2025-02-24 16:12:00+00:00,522.3400269,522.4299927,522.1099854,522.3900146,37287
2025-02-24 16:13:00+00:00,522.4000244,522.5200195,522.3499756,522.3699951,67667
2025-02-24 16:14:00+00:00,522.3599854,522.4799805,522.3099976,522.3900146,54016
2025-02-24 16:15:00+00:00,522.4453735,522.4799805,522.2399902,522.3599854,39692
2025-02-24 16:16:00+00:00,522.4500122,522.6049805,522.4099731,522.4400024,96460
2025-02-24 16:17:00+00:00,522.5797119,522.7000122,522.4099731,522.4799805,53493
2025-02-24 16:18:00+00:00,522.5501099,522.6262207,522.5100098,522.5300293,34391
2025-02-24 16:19:00+00:00,522.8400269,522.8599854,522.539978,522.5499878,51378
2025-02-24 16:20:00+00:00,522.9199829,523.210022,522.875,522.875,166949
2025-02-24 16:21:00+00:00,522.789978,522.9400024,522.7023926,522.9400024,111176
2025-02-24 16:22:00+00:00,522.6998901,522.8900146,522.5599976,522.789978,76081
2025-02-24 16:23:00+00:00,522.8599854,522.9199829,522.6199951,522.6199951,32849
2025-02-24 16:24:00+00:00,523.1799927,523.1799927,522.7999878,522.9000244,40335
2025-02-24 16:25:00+00:00,523.4799805,523.5200195,523.0750122,523.1605225,91364
2025-02-24 16:26:00+00:00,523.9199829,523.9199829,523.4799805,523.4799805,105899
2025-02-24 16:27:00+00:00,524.25,524.3400269,523.9050293,523.9299927,133640
2025-02-24 16:28:00+00:00,524.0750122,524.2800293,523.8900146,524.2800293,144087
2025-02-24 16:29:00+00:00,524.0250244,524.0598755,523.8900146,524.0402222,67050
2025-02-24 16:30:00+00:00,524.2949829,524.3499756,524.0499878,524.0499878,103646
2025-02-24 16:31:00+00:00,524.2999878,524.3400269,524.0700073,524.2999878,68035
2025-02-24 16:32:00+00:00,524.2999268,524.4299927,524.25,524.2736206,132825
2025-02-24 16:33:00+00:00,524.0200195,524.2800293,524.0200195,524.25,70385
2025-02-24 16:34:00+00:00,524,524.2299805,523.9699707,524.039978,84583
2025-02-24 16:35:00+00:00,524,524.0700073,523.9099731,523.9899902,191327
2025-02-24 16:36:00+00:00,523.8800049,524.2399902,523.8699951,524,56297
2025-02-24 16:37:00+00:00,523.4500122,523.9500732,523.420105,523.9400024,104157
2025-02-24 16:38:00+00:00,523.0795898,523.5501099,523.0650024,523.460022,56185
2025-02-24 16:39:00+00:00,523.1500244,523.3087769,523.0599976,523.0800171,42014
2025-02-24 16:40:00+00:00,523.2800293,523.3599854,523.0900269,523.1199951,25378
2025-02-24 16:41:00+00:00,523.9450073,523.9450073,523.289978,523.289978,265652
2025-02-24 16:42:00+00:00,524.5100098,524.710022,523.920105,523.9450073,156459
2025-02-24 16:43:00+00:00,524.3699951,524.6550293,524.3427734,524.4699707,74340
2025-02-24 16:44:00+00:00,524.3599854,524.3599854,523.9401245,524.3300171,78835
2025-02-24 16:45:00+00:00,524.7299805,524.7299805,524.289978,524.3250122,49862
2025-02-24 16:46:00+00:00,524.4799805,524.7750244,524.4000854,524.7299805,78083
2025-02-24 16:47:00+00:00,524.590271,524.6298828,524.3400269,524.460022,70077
2025-02-24 16:48:00+00:00,524.5750122,524.6500244,524.4943237,524.6199951,50471
2025-02-24 16:49:00+00:00,524.2449951,524.5499878,524.2200928,524.5499878,49904
2025-02-24 16:50:00+00:00,523.9899902,524.2600098,523.8300171,524.2399902,99580
2025-02-24 16:51:00+00:00,524.1400146,524.2800293,523.9099731,523.9299927,91603
2025-02-24 16:52:00+00:00,524.2000732,524.2299805,524.0100098,524.1599731,49606
2025-02-24 16:53:00+00:00,524.2000122,524.289978,524.1400146,524.2199097,34186
2025-02-24 16:54:00+00:00,524.0300293,524.2600098,523.9099731,524.210022,38443
2025-02-24 16:55:00+00:00,523.9699707,524.0800171,523.8850098,524.0100098,38449
2025-02-24 16:56:00+00:00,523.7299805,524.0700073,523.6300049,523.9400024,48447
2025-02-24 16:57:00+00:00,523.7800293,523.8649902,523.5999756,523.710022,38905
2025-02-24 16:58:00+00:00,523.5,523.7800293,523.5,523.75,31789
2025-02-24 16:59:00+00:00,523.6599731,523.6599731,523.4799805,523.5700073,36935
2025-02-24 17:00:00+00:00,523.7874146,523.8599854,523.4899902,523.6599731,45501
2025-02-24 17:01:00+00:00,523.5999756,523.7700195,523.5499878,523.7700195,63343
2025-02-24 17:02:00+00:00,524.1350098,524.2697144,523.4799805,523.5800171,88077
2025-02-24 17:03:00+00:00,524.3549805,524.4099731,524.1099854,524.1599731,48198
2025-02-24 17:04:00+00:00,524.3950195,524.4400024,524.2299805,524.3099976,43439
2025-02-24 17:05:00+00:00,524.5499878,524.6799927,524.3300171,524.414978,66434
2025-02-24 17:06:00+00:00,524.2098999,524.5900269,524.1599731,524.539978,133662
2025-02-24 17:07:00+00:00,524.2996216,524.369873,523.6500244,524.1600952,70206
2025-02-24 17:08:00+00:00,524.210022,524.4199829,524.1799927,524.3400269,15387
2025-02-24 17:09:00+00:00,524.2263794,524.2700195,524.1199951,524.210022,25525
2025-02-24 17:10:00+00:00,524.5092773,524.5100098,524.2000122,524.210022,29884
2025-02-24 17:11:00+00:00,524.2600098,524.6849976,524.2399902,524.4500122,51327
2025-02-24 17:12:00+00:00,524.1801147,524.2357788,523.9400024,524.2357788,34721
2025-02-24 17:13:00+00:00,523.9799805,524.2199707,523.9799805,524.0999756,28722
2025-02-24 17:14:00+00:00,524.0499878,524.1099854,523.8300171,523.960022,27454
2025-02-24 17:15:00+00:00,524.5349731,524.5349731,524.0900269,524.0900269,28813
2025-02-24 17:16:00+00:00,524.539978,524.6099854,524.4500122,524.5700073,35571
2025-02-24 17:17:00+00:00,524.5599976,524.6199951,524.5,524.5499878,25784
2025-02-24 17:18:00+00:00,524.7399902,524.8099976,524.5200806,524.5200806,37016
2025-02-24 17:19:00+00:00,525.2150269,525.2700195,524.7600098,524.7999878,375704
2025-02-24 17:20:00+00:00,525.4400024,525.4899902,525.1400757,525.2600098,82742
2025-02-24 17:21:00+00:00,525.1300049,525.4899902,525.0006714,525.4400024,136866
2025-02-24 17:22:00+00:00,525.210022,525.2498779,524.9699707,525.1300049,73291
2025-02-24 17:23:00+00:00,524.8800049,525.2000122,524.8500977,525.1799927,168258
2025-02-24 17:24:00+00:00,525.0200195,525.0200195,524.789978,524.8599854,99711
2025-02-24 17:25:00+00:00,524.835022,525.0200195,524.6199951,525.0200195,81392
2025-02-24 17:26:00+00:00,525.039978,525.1300049,524.7399902,524.7800293,56872
2025-02-24 17:27:00+00:00,525.1199951,525.3200073,525.0499878,525.0499878,174100
2025-02-24 17:28:00+00:00,525.039978,525.1900024,524.9799805,525.1300049,142513
2025-02-24 17:29:00+00:00,524.8950195,525.0499878,524.8499756,525.0300293,29586
2025-02-24 17:30:00+00:00,524.8099976,524.9500122,524.7700195,524.9299927,36514
2025-02-24 17:31:00+00:00,524.4935913,524.8699951,524.3599854,524.8300171,44837
2025-02-24 17:32:00+00:00,524.7498169,524.8187256,524.4500122,524.4799805,32696
2025-02-24 17:33:00+00:00,524.7199707,524.7999878,524.6300049,524.7310181,19428
2025-02-24 17:34:00+00:00,524.6900024,524.75,524.5999756,524.7399902,109523
2025-02-24 17:35:00+00:00,524.6300049,524.7650146,524.5499878,524.7000122,29527
2025-02-24 17:36:00+00:00,525,525.039978,524.6749878,524.6749878,53649
2025-02-24 17:37:00+00:00,524.9000244,525.0700073,524.8549805,525.0100098,22575
2025-02-24 17:38:00+00:00,525.0100098,525.0100098,524.8599854,524.9550171,26304
2025-02-24 17:39:00+00:00,525.1300049,525.210022,524.9799805,524.9899902,44360
2025-02-24 17:40:00+00:00,525.1350098,525.2150269,525.0999756,525.1199951,28292
2025-02-24 17:41:00+00:00,525.3775024,525.4699707,525.1395874,525.1395874,40505
2025-02-24 17:42:00+00:00,525.3300171,525.4699707,525.289978,525.4299927,35316
2025-02-24 17:43:00+00:00,525.2800293,525.4699707,525.2800293,525.3900146,51317
2025-02-24 17:44:00+00:00,525.3499756,525.3699951,525.1699829,525.25,24478
2025-02-24 17:45:00+00:00,525.5,525.6500244,525.3699951,525.3699951,72812
2025-02-24 17:46:00+00:00,525.1400146,525.5100098,524.9899902,525.4799805,48626
2025-02-24 17:47:00+00:00,525.1300049,525.1900024,525.0499878,525.1099854,22606
2025-02-24 17:48:00+00:00,525.2399902,525.2949829,525.0900269,525.1450195,21677
2025-02-24 17:49:00+00:00,525.3250122,525.3800049,525.2299805,525.25,21476
2025-02-24 17:50:00+00:00,525.1199951,525.3200073,525.0599976,525.3200073,51411
2025-02-24 17:51:00+00:00,525.1450195,525.2600098,525.0200195,525.1300049,29178
2025-02-24 17:52:00+00:00,524.9400024,525.1400146,524.9000244,525.125,39573
2025-02-24 17:53:00+00:00,524.8599854,524.9296265,524.8099976,524.8699951,43945
2025-02-24 17:54:00+00:00,524.5800171,524.8499756,524.4799805,524.8400269,77705
2025-02-24 17:55:00+00:00,524.8400269,524.8699951,524.5300293,524.5599976,46282
2025-02-24 17:56:00+00:00,524.8599854,525.0253296,524.7000122,524.8250122,49243
2025-02-24 17:57:00+00:00,524.5100098,524.75,524.2600098,524.75,61644
2025-02-24 17:58:00+00:00,524.4899902,524.6400146,524.4400024,524.4400024,78534
2025-02-24 17:59:00+00:00,524.3345947,524.4799805,524.2299805,524.460022,30247
2025-02-24 18:00:00+00:00,524.3900146,524.5258179,524.25,524.3300171,33526
2025-02-24 18:01:00+00:00,524.5,524.6099854,524.3900146,524.3900146,45680
2025-02-24 18:02:00+00:00,524.5900269,524.6300049,524.3300171,524.4699707,23232
2025-02-24 18:03:00+00:00,524.5900269,524.6397705,524.4299927,524.6102295,21168
2025-02-24 18:04:00+00:00,524.585022,524.585022,524.3499756,524.5800171,22520
2025-02-24 18:05:00+00:00,524.5484009,524.6199951,524.4299927,524.5999756,21803
2025-02-24 18:06:00+00:00,524.4400024,524.5900269,524.4099731,524.5499878,24790
2025-02-24 18:07:00+00:00,524.6799927,524.6851807,524.4199829,524.4199829,22240
2025-02-24 18:08:00+00:00,524.7650146,524.8800049,524.7199707,524.7199707,43748
2025-02-24 18:09:00+00:00,524.7700195,524.7800293,524.565979,524.7700195,13217
2025-02-24 18:10:00+00:00,524.8549805,524.9000244,524.6199951,524.7600098,12893
2025-02-24 18:11:00+00:00,524.8200073,524.8900146,524.6900024,524.8900146,25605
2025-02-24 18:12:00+00:00,524.6099854,524.8300171,524.6099854,524.8200073,25336
2025-02-24 18:13:00+00:00,524.6099854,524.6799927,524.4899902,524.6500244,60046
2025-02-24 18:14:00+00:00,524.8950195,524.8950195,524.5900269,524.5999756,13148
2025-02-24 18:15:00+00:00,525.0200195,525.0200195,524.8200073,524.8800049,21858
2025-02-24 18:16:00+00:00,525.2999878,525.4400024,525.0300293,525.0300293,34917
2025-02-24 18:17:00+00:00,525.4199829,525.4208984,525.2199707,525.2999878,27209
2025-02-24 18:18:00+00:00,525.380127,525.6599731,525.380127,525.4000244,53705
2025-02-24 18:19:00+00:00,525.414978,525.5300293,525.2901001,525.3800049,96253
2025-02-24 18:20:00+00:00,525.289978,525.4699707,525.2399902,525.3800049,28663
2025-02-24 18:21:00+00:00,525.1300049,525.25,524.9860229,525.25,26867
2025-02-24 18:22:00+00:00,525.0900269,525.289978,525.0900269,525.1099854,29372
2025-02-24 18:23:00+00:00,524.9000244,525.1500244,524.8699951,525.1500244,57213
2025-02-24 18:24:00+00:00,525.0401001,525.0401001,524.8099976,524.8800049,23594
2025-02-24 18:25:00+00:00,525.289978,525.3549805,525.085022,525.1199951,36879
2025-02-24 18:26:00+00:00,525.3353271,525.4199829,525.1500244,525.2932129,22460
2025-02-24 18:27:00+00:00,525.3649902,525.5396729,525.3300171,525.3300171,19518
2025-02-24 18:28:00+00:00,525.3300171,525.4699707,525.2628174,525.3699951,23786
2025-02-24 18:29:00+00:00,525.3699951,525.3800049,525.289978,525.3649902,22848
2025-02-24 18:30:00+00:00,525.3400269,525.4099731,525.25,525.4000244,28016
2025-02-24 18:31:00+00:00,525.3800049,525.4003296,525.2700195,525.3599854,16307
2025-02-24 18:32:00+00:00,525.1450195,525.4400024,525.123291,525.3699951,32021
2025-02-24 18:33:00+00:00,525.1199951,525.1497803,524.8800049,525.1497803,26029
2025-02-24 18:34:00+00:00,525.1699829,525.2199707,525.0449829,525.1199951,18932
2025-02-24 18:35:00+00:00,525.0800171,525.1699829,524.9000244,525.1699829,22929
2025-02-24 18:36:00+00:00,525.1400146,525.2000122,524.9500122,525.0999756,23557
2025-02-24 18:37:00+00:00,525.2399902,525.2399902,525.0700073,525.1900024,29449
2025-02-24 18:38:00+00:00,525.0900269,525.25,525.0700073,525.210022,15627
2025-02-24 18:39:00+00:00,525.1099854,525.1427002,525.0100098,525.0900269,27803
2025-02-24 18:40:00+00:00,525.3300171,525.4000244,525.0900269,525.0999756,30479
2025-02-24 18:41:00+00:00,525.2199707,525.289978,525.1699829,525.289978,56329
2025-02-24 18:42:00+00:00,525.2800293,525.3300171,525.2199707,525.2600098,14046
2025-02-24 18:43:00+00:00,525.0700073,525.2800293,525.0599976,525.2800293,31445
2025-02-24 18:44:00+00:00,525.3099976,525.3099976,525.039978,525.039978,35359
2025-02-24 18:45:00+00:00,525.3099976,525.5300293,525.2800293,525.3599854,50181
2025-02-24 18:46:00+00:00,525.1298828,525.3400269,525.0900269,525.3099976,26119
2025-02-24 18:47:00+00:00,524.9650269,525.0499878,524.8699951,525.039978,83052
2025-02-24 18:48:00+00:00,524.9796753,525.1199951,524.789978,524.960022,46136
2025-02-24 18:49:00+00:00,525.0599976,525.0999756,524.9882202,524.9882202,15218
2025-02-24 18:50:00+00:00,524.7849731,525.1699829,524.7299805,525.039978,22662
2025-02-24 18:51:00+00:00,524.7199707,524.8099976,524.6300049,524.8099976,47829
2025-02-24 18:52:00+00:00,524.6699829,524.75,524.5800171,524.6799927,35603
2025-02-24 18:53:00+00:00,524.9000244,524.9899902,524.6900024,524.6900024,20037
2025-02-24 18:54:00+00:00,524.960022,525.0549927,524.9400024,524.9699707,19737
2025-02-24 18:55:00+00:00,524.8699951,525.0300293,524.8599854,524.9699707,13929
2025-02-24 18:56:00+00:00,524.7213745,524.8800049,524.6699829,524.8699951,25044
2025-02-24 18:57:00+00:00,524.1300049,524.699707,524.0800171,524.699707,96424
2025-02-24 18:58:00+00:00,524.4498901,524.4500122,524.1300049,524.1300049,36304
2025-02-24 18:59:00+00:00,524.4199829,524.5100098,524.3800049,524.4298706,27738
2025-02-24 19:00:00+00:00,524.4500122,524.6900024,524.3599854,524.3599854,45838
2025-02-24 19:01:00+00:00,524.5800171,524.7199707,524.4749756,524.4899902,39613
2025-02-24 19:02:00+00:00,524.7650146,524.7700195,524.5900269,524.5900269,47326
2025-02-24 19:03:00+00:00,524.7299805,524.8734131,524.7199707,524.7600098,36143
2025-02-24 19:04:00+00:00,524.9949951,525.0300293,524.6799927,524.7249756,35880
2025-02-24 19:05:00+00:00,524.9899902,525.1199951,524.8599854,524.9500122,54282
2025-02-24 19:06:00+00:00,524.7399902,525.0297852,524.7399902,524.9799805,29124
2025-02-24 19:07:00+00:00,524.4500122,524.7399902,524.375,524.7399902,97316
2025-02-24 19:08:00+00:00,524.3800049,524.4498901,524.3200073,524.3800049,27152
2025-02-24 19:09:00+00:00,524.4050293,524.43927,524.190918,524.3900146,26570
2025-02-24 19:10:00+00:00,524.3200073,524.4099731,524.2849731,524.3800049,16637
2025-02-24 19:11:00+00:00,524.3300171,524.3499756,524.1900024,524.3001099,20797
2025-02-24 19:12:00+00:00,524.0900269,524.3099976,524.0499878,524.3099976,31881
2025-02-24 19:13:00+00:00,524.1149902,524.1699829,523.8900146,524.0900269,77987
2025-02-24 19:14:00+00:00,524.2902832,524.3800049,524.1149902,524.1400146,22639
2025-02-24 19:15:00+00:00,524.2620239,524.289978,524.1199951,524.2600098,19959
2025-02-24 19:16:00+00:00,524.1400146,524.289978,524.1099854,524.289978,38385
2025-02-24 19:17:00+00:00,523.9500122,524.2199707,523.9099731,524.0800171,33750
2025-02-24 19:18:00+00:00,523.789978,523.940979,523.6599731,523.940979,60642
2025-02-24 19:19:00+00:00,523.6799927,523.9199829,523.5800171,523.7849731,40838
2025-02-24 19:20:00+00:00,523.7800293,523.789978,523.5800171,523.6400146,57893
2025-02-24 19:21:00+00:00,523.4699707,523.8900146,523.380127,523.789978,57963
2025-02-24 19:22:00+00:00,523.5900269,523.6400146,523.460022,523.4699707,37294
2025-02-24 19:23:00+00:00,523.789978,523.8900146,523.4910278,523.5900269,163595
2025-02-24 19:24:00+00:00,523.7033081,523.8200073,523.6702271,523.8200073,30009
2025-02-24 19:25:00+00:00,523.8300171,523.9500122,523.7199707,523.75,34277
2025-02-24 19:26:00+00:00,523.7150269,523.8400269,523.5900269,523.8300171,20326
2025-02-24 19:27:00+00:00,523.5949707,523.6699829,523.4699707,523.6699829,52750
2025-02-24 19:28:00+00:00,523.5,523.5930176,523.4000244,523.5930176,20548
2025-02-24 19:29:00+00:00,523.4400024,523.5700073,523.4400024,523.5300293,25226
2025-02-24 19:30:00+00:00,523.7299805,523.7700195,523.3250122,523.5,57291
2025-02-24 19:31:00+00:00,523.8200073,523.8400269,523.6699829,523.789978,43227
2025-02-24 19:32:00+00:00,523.8201294,523.9199829,523.7600098,523.829895,30120
2025-02-24 19:33:00+00:00,523.9500122,524.0499878,523.6832886,523.8499756,41585
2025-02-24 19:34:00+00:00,524.0092163,524.0618286,523.9099731,523.9766846,35307
2025-02-24 19:35:00+00:00,523.7399902,524.0050049,523.7399902,523.9899902,38636
2025-02-24 19:36:00+00:00,523.7299805,523.8378296,523.7039795,523.710022,15622
2025-02-24 19:37:00+00:00,523.6400146,523.8800049,523.6400146,523.7399902,20765
2025-02-24 19:38:00+00:00,523.6987305,523.7299805,523.5700073,523.6199951,273498
2025-02-24 19:39:00+00:00,523.6901245,523.7299805,523.5800171,523.6500244,16117
2025-02-24 19:40:00+00:00,523.4899902,523.7999878,523.4899902,523.75,27129
2025-02-24 19:41:00+00:00,523.289978,523.5006104,523.2197266,523.4899902,44212
2025-02-24 19:42:00+00:00,523.3602295,523.3800049,523.1500244,523.2800293,62552
2025-02-24 19:43:00+00:00,523.3800049,523.4400024,523.3499756,523.3499756,29927
2025-02-24 19:44:00+00:00,523.3499756,523.3499756,523.1400146,523.3449707,44662
2025-02-24 19:45:00+00:00,523.3300171,523.4199829,523.2352295,523.3900146,13926
2025-02-24 19:46:00+00:00,523.210022,523.3099976,523.1099854,523.2600098,25500
2025-02-24 19:47:00+00:00,523.3900146,523.409729,523.1400146,523.210022,46407
2025-02-24 19:48:00+00:00,523.3200073,523.5,523.2999878,523.4299927,23378
2025-02-24 19:49:00+00:00,523.3449707,523.3699951,523.289978,523.3300171,11581
2025-02-24 19:50:00+00:00,523.4799805,523.4799805,523.1599731,523.3291016,48830
2025-02-24 19:51:00+00:00,523.4400024,523.4899902,523.3200073,523.4799805,21105
